ID,PedidoID,Tipo_Venda,Produto ID,Produto,Quantidade,Preço Unitário,Total,Margem do Pedido,Custo Unitário,Custo Total,Quantidade Disponível Itens
b256c4ef,2701,Pedido,dd98c533,30 - Regulagem de câmbios,1,30,30,"100,00%",0,0,99
a5d2fd29,2701,Pedido,afdb5984,80 - Lubrificação Geral,1,80,80,"100,00%",,0,1
c5d81648,2701,Pedido,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
7b2cb8a6,2702,Pedido,491ffdce,"Mov. Centr. 34.7 125,5mm Selado",1,60,60,"78,00%","13,17","13,17",5
88d5aa71,2702,Pedido,82cf8c94,Serviço de instalação de movimento central,1,20,20,"100,00%",,0,5
73686d89,2703,Pedido,d972cf81,Serviço de Manutenção de Movimento Central,1,30,30,"100,00%",,0,9
473751f1,2703,Pedido,e64f0197,Tele busca e entrega,1,15,15,"100,00%",,0,1
10500172,2704,Pedido,9bd7f277,15 - Conserto de câmara de ar,1,10,10,"100,00%",0,0,99
8e1e1d60,2705,Pedido,f7eab828,Camara 29'' bico longo Paco,1,35,35,"61,00%","13,55","13,55",10
6e79bef9,2705,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
fd400e4d,2706,Pedido,207,Pedivela esquerdo ferro revestido preto,1,30,30,"82,00%","6,29","6,29",11
87d727ee,2707,Pedido,ba9e6c41,Roda livre 7V - Catraca,1,50,50,"74,00%","13,05","13,05",9
019beb64,2707,Pedido,dd98c533,30 - Regulagem de câmbios,1,30,30,"100,00%",0,0,99
bb777ef8,2703,Pedido,135,Engrenagem 46 dentes preto,1,35,35,"88,00%","3,56","3,56",3
cb7a8c11,2708,Pedido,178,Kit espelho Elleven - par,1,60,60,"57,00%","23,6","23,6",6
95d13323,2708,Pedido,222,Pezinho lateral comum aro 26,1,30,30,"76,00%","5,88","5,88",8
d57e97e2,2709,Pedido,b6c4157d,"Câmara Aro 20"" Veloforce",1,25,25,"64,00%","8,99","8,99",8
36a8e982,2709,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,5,5,"100,00%",0,0,5
39573913,2710,Pedido,131,Eixo traseiro com rolamento,1,30,30,"54,00%","15,99","15,99",5
126ca624,2711,Pedido,c2d06765,Banco 2 molas Elleven Preto com Cinza - Selim,1,60,60,"55,00%","27,14","27,14",6
18a4ebfc,2711,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",2,25,50,"64,00%","8,98","17,96",16
bf159315,2712,Pedido,71,"Câmara aro 16"" Vee Rubber",1,20,20,"61,00%","7,74","7,74",6
cb60a0c1,2712,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,5,5,"100,00%",0,0,5
21df2285,2713,Pedido,404b0ff9,Pneu Levorin Praieiro 20X1.75,1,50,50,"50,00%",25,25,3
2c11a6ed,2713,Pedido,511f2753,Serviço de instalação de pneu,1,10,10,"100,00%",,0,5
af87a576,2713,Pedido,ad1f8ee4,Vista light silicone par - pisca,1,30,30,"53,00%","14,19","14,19",3
775be824,2714,Pedido,2ab32411,Mov. Direção A Head Set - Kit,1,35,35,"79,00%","7,2","7,2",6
9fd907de,2715,Pedido,71,"Câmara aro 16"" Vee Rubber",1,20,20,"61,00%","7,74","7,74",5
205895f3,2716,Pedido,1ff2e9ee,Buchas para quadro com suspensão,1,25,25,"75,00%","6,31","6,31",3
8a699671,2716,Pedido,475d36a7,Serviço de instalação da Bucha de quadro com suspensão,1,25,25,"100,00%",0,0,1
63b79f43,2716,Pedido,4,Alavanca cambio comum plástico par,1,30,30,"68,00%","9,53","9,53",7
c0565446,2716,Pedido,4e225e12,Mov. Centr. 45mm kit rolamentos,1,40,40,"57,00%","17,38","17,38",4
ad27bddb,2716,Pedido,82cf8c94,Serviço de instalação de movimento central,1,20,20,"100,00%",,0,5
cef10148,2716,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"86,00%","0,71","1,42",117
72a8e1dc,2716,Pedido,f8bbd447,Conduíte Metro,2,10,20,"50,00%",5,10,20
d1dfa276,2716,Pedido,51769269,30 - Regulagem de freios,1,30,30,"100,00%",,0,99
fc4e38d4,2716,Pedido,dd98c533,30 - Regulagem de câmbios,1,30,30,"100,00%",0,0,99
c4f65607,2716,Pedido,200,Pedal Plataf. Nylon Sueco Par - par,1,30,30,"70,00%","8,9","8,9",7
f89aef82,2716,Pedido,db176db2,Serviço de Ajustes em Geral,1,20,20,"100,00%",,0,1
8e58d8d7,2717,Pedido,71,"Câmara aro 16"" Vee Rubber",1,20,20,"61,00%","7,74","7,74",4
633f18dd,2717,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
e819f2aa,2718,Pedido,dd98c533,30 - Regulagem de câmbios,1,30,30,"100,00%",0,0,99
8de26fe3,2718,Pedido,d89b09dd,Suporte de Garrafa Cores,1,15,15,"63,00%","7,42","7,42",2
fd1edbf7,2719,Pedido,234,Pneu Levorin Excessex 20 x 1.75,1,50,50,"51,00%","26,8","26,8",20
a5f8ba97,2719,Pedido,b6c4157d,"Câmara Aro 20"" Veloforce",1,25,25,"64,00%","8,99","8,99",7
cc227e16,2719,Pedido,511f2753,Serviço de instalação de pneu,1,5,5,"100,00%",,0,5
7b3152ef,2720,Pedido,a0ffc396,Serviço de encurtar corrente/emendar,1,15,15,"100,00%",,0,5
ef44d922,2721,Pedido,b722de41,Adaptador de Válvula Presta,1,10,10,"90,00%","0,96","0,96",10
c7a58d99,2722,Pedido,a0ffc396,Serviço de encurtar corrente/emendar,1,15,15,"100,00%",,0,5
52fba6c7,2722,Pedido,c2d06765,Banco 2 molas Elleven Preto com Cinza - Selim,1,60,60,"55,00%","27,14","27,14",5
7f3de268,2723,Pedido,9bd7f277,15 - Conserto de câmara de ar,1,15,15,"100,00%",0,0,99
f00496a6,2724,Pedido,233,Pneu 29 Beach VR Preto,2,70,140,"54,00%","32,09","64,18",8
6da24259,2724,Pedido,511f2753,Serviço de instalação de pneu,2,10,20,"100,00%",,0,5
a50d6b2a,2724,Pedido,f7eab828,Camara 29'' bico longo Paco,1,40,40,"61,00%","13,55","13,55",9
f0d0c2f5,2725,Pedido,f7eab828,Camara 29'' bico longo Paco,1,35,35,"61,00%","13,55","13,55",8
07c0c75c,2726,Pedido,d1eea6a5,Roda Livre 16 dentes - Catraca,1,40,40,"50,00%",20,20,1
2146f219,2726,Pedido,131,Eixo traseiro com rolamento,1,35,35,"54,00%","15,99","15,99",4
2a773595,2726,Pedido,4f18ef17,Serviço de troca de eixo de roda,1,25,25,"100,00%",,0,5
0280abfa,2726,Pedido,148,Gancheiras diversas,1,60,60,"50,00%",30,30,16
36ba5064,2726,Pedido,db176db2,Serviço de Ajustes em Geral,1,20,20,"100,00%",,0,1
5519167c,2727,Pedido,a045adf8,Serviço de centragem de roda,1,30,30,"100,00%",,0,5
92794118,2728,Pedido,71,"Câmara aro 16"" Vee Rubber",1,20,20,"61,00%","7,74","7,74",3
21ec071c,2729,Pedido,9bd7f277,15 - Conserto de câmara de ar,1,15,15,"100,00%",0,0,99
a4e912a3,2730,Pedido,3,Alavanca cambio comum alumínio par,1,35,35,"80,00%","4,99","4,99",4
3c8a7620,2730,Pedido,184,Manete alumínio preto par,1,35,35,"58,00%","14,57","14,57",8
3d42e245,2730,Pedido,f1097bf5,Cabo de freio Ceci importado,2,5,10,"86,00%","0,71","1,42",119
878c9b97,2730,Pedido,62,Cabo de câmbio,1,5,5,"88,00%","0,59","0,59",138
09bcd7be,2730,Pedido,249,Punho comum cores - par,1,15,15,"74,00%","3,89","3,89",9
51a3b86e,2731,Pedido,200,Pedal Plataf. Nylon Sueco Par - par,1,30,30,"70,00%","8,9","8,9",6
491234ff,2731,Pedido,3f561426,Canote BMX,1,25,25,"50,00%",15,15,2
065db109,2732,Pedido,9bd7f277,15 - Conserto de câmara de ar,2,15,30,"100,00%",0,0,99
f06625a6,2733,Pedido,799d7355,Pneu Levorin Excess EX 26X1.75,1,60,60,"50,00%",30,30,17
6fecdf2b,2733,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"64,00%","8,98","8,98",14
5b145b2d,2733,Pedido,511f2753,Serviço de instalação de pneu,1,15,15,"100,00%",,0,5
51994eb2,2734,Pedido,b6c4157d,"Câmara Aro 20"" Veloforce",1,20,20,"64,00%","8,99","8,99",6
a1232c27,2735,Pedido,182,Estojo Conserto de Câmara Vulcaflex,1,20,20,"54,00%","9,26","9,26",4
ef1b1fdc,2736,Pedido,799d7355,Pneu Levorin Excess EX 26X1.75,1,60,60,"50,00%",30,30,16
ae71b9a5,2736,Pedido,511f2753,Serviço de instalação de pneu,1,10,10,"100,00%",,0,5
27264858,2737,Pedido,51769269,30 - Regulagem de freios,1,30,30,"100,00%",,0,99
7be29039,2738,Pedido,111,Corrente fina 116L Tec,1,30,30,"62,00%","11,32","11,32",6
1d9eecda,2738,Pedido,7b2f08f8,Serviço de instalação de corrente fina c/marcha,1,15,15,"100,00%",,0,5
78ed713e,2739,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"64,00%","8,98","8,98",12
eaeb7217,2739,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
76f78948,2739,Pedido,dd98c533,30 - Regulagem de câmbios,1,30,30,"100,00%",0,0,99
5c03faf4,2740,Pedido,f7eab828,Camara 29'' bico longo Paco,1,35,35,"61,00%","13,55","13,55",6
bae9322d,2740,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,5,5,"100,00%",0,0,5
cdfaf85d,2741,Pedido,f7eab828,Camara 29'' bico longo Paco,1,35,35,"61,00%","13,55","13,55",7
690cd171,2741,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
66ce76bc,2742,Orçamento,9bd7f277,15 - Conserto de câmara de ar,1,15,15,"100,00%",0,0,99
31150e9e,2743,Pedido,f1097bf5,Cabo de freio Ceci importado,1,5,5,"86,00%","0,71","0,71",117
04da179a,2743,Pedido,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
7a2da0ab,2743,Pedido,51769269,30 - Regulagem de freios,1,30,30,"100,00%",,0,99
ec061a1c,2744,Pedido,feb26e0a,"Câmara Aro 26"" X 1,90 - Marcas Diversas",1,25,25,"64,00%","8,98","8,98",13
01b2fe5f,2744,Pedido,381e3e3f,Serviço de instalação de câmara de ar,1,10,10,"100,00%",0,0,5
32e3b67b,2745,Pedido,133,Eixo traseiro comum,1,30,30,"74,00%","7,92","7,92",8
f83dd261,2746,Pedido,9bd7f277,15 - Conserto de câmara de ar,1,15,15,"100,00%",0,0,99
b2b55cc2,2747,Pedido,d02b58e9,Manete V-Brake Alumínio Avulso,1,15,15,"53,00%",7,7,4
342450d7,2747,Pedido,f1097bf5,Cabo de freio Ceci importado,1,5,5,"86,00%","0,71","0,71",114
95fb918c,2747,Pedido,f8bbd447,Conduíte Metro,1,10,10,"50,00%",5,5,20
